date,state,PRC,AVGT,MAXT,MINT
3/17/18,KY,0.10450980392156863,50.666666666666664,60.15492957746479,36.642857142857146
3/18/18,KY,0.03621621621621622,47.46666666666667,62.521126760563384,37.859154929577464
3/19/18,KY,0.04032679738562092,51.13333333333333,60.6986301369863,37.95890410958904
3/21/18,KY,0.30806451612903224,32.93333333333333,41.72463768115942,30.114285714285714
3/23/18,KY,0.003851351351351352,41.733333333333334,50.594202898550726,28.02857142857143
3/24/18,KY,0.3076219512195122,39.0,49.88732394366197,32.67142857142857
3/3/18,LA,0.000963855421686747,57.54545454545455,70.63636363636364,46.15384615384615
3/4/18,LA,0.002261904761904762,61.18181818181818,72.48529411764706,47.88059701492537
3/5/18,LA,0.05462427745664739,67.27272727272727,75.51470588235294,55.07462686567164
3/6/18,LA,0.9163978494623656,58.45454545454545,73.08955223880596,46.196969696969695
3/7/18,LA,0.08398809523809524,50.72727272727273,63.92537313432836,42.56060606060606
3/8/18,LA,0.0,50.72727272727273,62.4,38.640625
3/9/18,LA,0.002926829268292683,56.54545454545455,66.59701492537313,40.07462686567164
3/15/18,LA,0.0,57.54545454545455,68.609375,39.476190476190474
3/17/18,LA,0.1612179487179487,72.63636363636364,80.03030303030303,63.24242424242424
3/18/18,LA,0.18926380368098158,70.18181818181819,79.5,63.34848484848485
3/19/18,LA,0.24149700598802396,72.54545454545455,80.83582089552239,62.40298507462686
3/21/18,LA,0.0020382165605095544,56.09090909090909,68.81538461538462,43.95384615384615
3/23/18,LA,0.0,64.0,74.6,47.04615384615385
3/24/18,LA,0.001464968152866242,69.63636363636364,76.2741935483871,57.459016393442624
3/3/18,MA,1.6552808988764045,39.0,42.520833333333336,34.5
3/4/18,MA,0.009235294117647059,37.666666666666664,42.4,34.62222222222222
3/5/18,MA,0.10715909090909094,36.333333333333336,41.57692307692308,31.07843137254902
3/6/18,MA,0.00576271186440678,34.333333333333336,41.69230769230769,28.442307692307693
3/7/18,MA,0.09812154696132598,34.333333333333336,39.851851851851855,30.444444444444443
3/8/18,MA,1.1242696629213484,33.666666666666664,37.34,30.28
3/9/18,MA,0.03,32.0,37.529411764705884,26.19607843137255
3/15/18,MA,0.03040229885057472,34.666666666666664,38.77358490566038,29.056603773584907
3/17/18,MA,0.00017142857142857143,29.0,38.21568627450981,20.980392156862745
3/18/18,MA,0.0,22.666666666666668,37.18,13.666666666666666
3/19/18,MA,0.0,27.333333333333332,34.528301886792455,14.88679245283019
3/21/18,MA,0.01477272727272727,33.333333333333336,39.53846153846154,24.173076923076923
3/23/18,MA,0.044268292682926834,37.0,44.4,27.3
3/24/18,MA,0.00047904191616766467,38.333333333333336,45.745098039215684,28.615384615384617
3/3/18,MD,0.03131386861313869,42.333333333333336,46.55,32.6
3/4/18,MD,0.0003703703703703704,42.0,47.25,31.15
3/5/18,MD,0.0,38.0,46.22727272727273,25.59090909090909
3/6/18,MD,0.02134751773049645,37.0,43.95652173913044,24.217391304347824
3/7/18,MD,0.44586666666666663,39.0,42.083333333333336,30.458333333333332
3/8/18,MD,0.07950354609929078,38.0,42.095238095238095,28.571428571428573
3/9/18,MD,0.011791044776119404,36.666666666666664,40.61904761904762,27.476190476190474
3/15/18,MD,0.0013636363636363635,39.333333333333336,42.26315789473684,27.473684210526315
3/17/18,MD,0.00014598540145985403,35.666666666666664,41.4,24.6
3/18/18,MD,0.002898550724637681,41.333333333333336,46.8,26.5
3/19/18,MD,0.0,43.0,55.476190476190474,28.61904761904762
3/21/18,MD,0.8554285714285713,33.333333333333336,34.0,28.095238095238095
3/23/18,MD,0.013333333333333334,40.666666666666664,44.38095238095238,28.571428571428573
3/24/18,MD,0.0,40.0,46.421052631578945,26.894736842105264
3/3/18,ME,0.06050847457627119,37.333333333333336,38.78846153846154,30.03846153846154
3/4/18,ME,0.00045871559633027525,35.833333333333336,39.64,30.958333333333332
3/5/18,ME,0.022252252252252254,34.833333333333336,39.46938775510204,29.163265306122447
